Id,label,PredictedLabel
6308,0.996868966,1
6309,0.999113096,1
6310,0.998761927,1
6311,0.99991533,1
6312,3.59E-05,0
6313,0.999913888,1
6314,0.999978839,1
6315,0.999767761,1
6316,0.999813107,1
6317,0.996958008,1
6318,0.999143584,1
6319,0.999208013,1
6320,0.990344173,1
6321,0.998913362,1
6322,0.999999896,1
6323,0.999987666,1
6324,0.999686507,1
6325,0.999983607,1
6326,8.62E-08,0
6327,0.999991235,1
6328,0.999746824,1
6329,0.999854188,1
6330,0.99966846,1
6331,0.999909476,1
6332,0.999874897,1
6333,0.999911718,1
6334,0.006701493,0
6335,0.999058863,1
6336,0.011241178,0
6337,0.005738622,0
6338,0.999415569,1
6339,0.002422012,0
6340,0.166977189,0
6341,0.999945548,1
6342,0.999789989,1
6343,0.999980939,1
6344,0.034922125,0
6345,0.999993649,1
6346,0.999914297,1
6347,0.999959582,1
6348,0.999797842,1
6349,0.999999957,1
6350,0.999984669,1
6351,0.999848194,1
6352,0.999844383,1
6353,0.999991365,1
6354,0.005641177,0
6355,0.999851676,1
6356,0.99964055,1
6357,0.998376694,1
6358,0.999325636,1
6359,0.99740118,1
6360,0.009992585,0
6361,0.017440528,0
6362,0.999633068,1
6363,0.99894351,1
6364,0.999609135,1
6365,3.12E-05,0
6366,0.999173101,1
6367,0.995802343,1
6368,0.995867715,1
6369,0.996596002,1
6370,0.999941401,1
6371,0.999198952,1
6372,0.999333489,1
6373,0.999572108,1
6374,0.880172312,1
6375,0.894010754,1
6376,1.07E-07,0
6377,0.002501999,0
6378,0.999517613,1
6379,0.999422118,1
6380,0.037514219,0
6381,0.000738601,0
6382,0.003967767,0
6383,0.036113593,0
6384,0.038913478,0
6385,0.999260566,1
6386,0.999691359,1
6387,0.999475664,1
6388,0.000388215,0
6389,0.999899073,1
6390,0.999448563,1
6391,0.003929761,0
6392,0.002541978,0
6393,0.99995661,1
6394,0.999995752,1
6395,0.999832939,1
6396,0.999998478,1
6397,0.014695135,0
6398,0.998224833,1
6399,0.016027908,0
6400,0.000504555,0
6401,0.999425436,1
6402,0.998016154,1
6403,0.999465343,1
6404,0.999943722,1
6405,0.999840905,1
6406,0.999439245,1
6407,0.998152826,1
6408,1,1
6409,0.999995767,1
6410,0.000681221,0
6411,0.000914759,0
6412,0.999999962,1
6413,0.003114593,0
6414,0.009798445,0
6415,0.024825637,0
6416,0.002552297,0
6417,0.99950237,1
6418,0.999712155,1
6419,0.999719566,1
6420,0.999049287,1
6421,0.994579854,1
6422,0.994812296,1
6423,0.999667539,1
6424,0.999702153,1
6425,0.010497312,0
6426,0.999914069,1
6427,0.999945312,1
6428,0.999982517,1
6429,0.999999799,1
6430,0.999730455,1
6431,0.999997726,1
6432,0.996048766,1
6433,0.999937253,1
6434,0.9999327,1
6435,0.999572637,1
6436,0.0285089,0
6437,0.999974543,1
6438,0.999999966,1
6439,0.002718815,0
6440,0.999841402,1
6441,0.990056276,1
6442,0.999886634,1
6443,0.999059215,1
6444,0.99804207,1
6445,0.988205193,1
6446,0.999785297,1
6447,0.99980645,1
6448,0.041113089,0
6449,0.015319546,0
6450,0.999798644,1
6451,0.000406135,0
6452,0.999996817,1
6453,0.999950249,1
6454,0.999785253,1
6455,0.999971538,1
6456,0.999732951,1
6457,0.999949901,1
6458,0.999976189,1
6459,0.99933664,1
6460,0.145173929,0
6461,0.000207828,0
6462,1,1
6463,0.999995035,1
6464,0.999810258,1
6465,0.998770138,1
6466,0.074049511,0
6467,0.021315211,0
6468,0.257300206,0
6469,0.003784992,0
6470,0.998547994,1
6471,0.997687891,1
6472,0.996184942,1
6473,0.993686814,1
6474,0.994036653,1
6475,0.999427587,1
6476,0.998629693,1
6477,0.992772381,1
6478,0.991413914,1
6479,6.35E-08,0
6480,0.997487122,1
6481,0.999926109,1
6482,0.999996418,1
6483,0.999945483,1
6484,0.999995427,1
6485,0.999997022,1
6486,0.008831069,0
6487,0.999847894,1
6488,0.000595994,0
6489,0.999904233,1
6490,0.999630264,1
6491,0.999902779,1
6492,0.999842458,1
6493,0.99843983,1
6494,0.997666573,1
6495,0.998746169,1
6496,0.997772807,1
6497,0.997212101,1
6498,0.999733331,1
6499,0.998944098,1
6500,0.99995625,1
6501,0.999801362,1
6502,0.00193945,0
6503,0.000978212,0
6504,0.101778922,0
6505,0.008946814,0
6506,0.997667573,1
6507,0.999969199,1
6508,0.999275951,1
6509,0.996944893,1
6510,0.996574145,1
6511,0.014318331,0
6512,0.998571476,1
6513,0.994315186,1
6514,0.212455915,0
6515,0.999628686,1
6516,0.000119262,0
6517,0.000528245,0
6518,0.020129344,0
6519,0.010169897,0
6520,0.999419731,1
6521,0.997394672,1
6522,0.998602555,1
6523,0.999970484,1
6524,0.99997723,1
6525,0.999938357,1
6526,0.999997287,1
6527,0.99997513,1
6528,0.999909293,1
6529,0.997583593,1
6530,0.998992307,1
6531,0.001201843,0
6532,0.998738819,1
6533,0.998588241,1
6534,1,1
6535,0.000748604,0
6536,0.998260917,1
6537,0.001292707,0
6538,0.000326883,0
6539,4.71E-08,0
6540,0.998777591,1
6541,0.01919661,0
6542,0.999996859,1
6543,0.999967758,1
6544,0.999976103,1
6545,0.999976181,1
6546,0.99999592,1
6547,0.999698801,1
6548,0.999891174,1
6549,1.09E-07,0
6550,0.012555457,0
6551,0.046541335,0
6552,0.002493757,0
6553,0.999946879,1
6554,0.99989983,1
6555,3.61E-05,0
6556,0.998681989,1
6557,0.998530323,1
6558,0.998206311,1
6559,0.014651329,0
6560,0.937860476,1
6561,0.999999924,1
6562,0.999735645,1
6563,0.002878704,0
6564,0.005976691,0
6565,3.82E-08,0
6566,0.99996024,1
6567,0.005382573,0
6568,0.024848084,0
6569,0.002512679,0
6570,0.00174876,0
6571,0.012851711,0
6572,0.999997939,1
6573,0.999985955,1
6574,0.999917798,1
6575,0.999991558,1
6576,0.999969244,1
6577,0.274533878,0
6578,0.999115616,1
6579,0.999223537,1
6580,0.999506499,1
6581,0.999530054,1
6582,0.999519975,1
6583,0.99802926,1
6584,0.998311111,1
6585,0.005475769,0
6586,0.999856571,1
6587,0.999854332,1
6588,0.999198178,1
6589,0.999976286,1
6590,0.999977441,1
6591,0.999982406,1
6592,0.999797617,1
6593,8.18E-05,0
6594,0.999843662,1
6595,0.018274774,0
6596,2.99E-08,0
6597,0.999990296,1
6598,0.999864114,1
6599,0.999893904,1
6600,0.999999999,1
6601,0.997565809,1
6602,0.998363737,1
6603,0.999413771,1
6604,0.999229747,1
6605,0.008178696,0
6606,0.998536299,1
6607,0.995600152,1
6608,0.999583422,1
6609,0.999105605,1
6610,0.00527265,0
6611,0.000282437,0
6612,0.99759064,1
6613,0.999989692,1
6614,0.999486914,1
6615,0.999263002,1
6616,0.986325157,1
6617,0.998311208,1
6618,0.998261368,1
6619,0.996926036,1
6620,0.000132478,0
6621,0.005581532,0
6622,0.010974483,0
6623,0.023750506,0
6624,0.020704305,0
6625,1.95E-08,0
6626,0.001947258,0
6627,0.999985081,1
6628,0.998354053,1
6629,0.029526976,0
6630,0.001905601,0
6631,0.001242054,0
6632,0.999483046,1
6633,0.999120485,1
6634,0.001479052,0
6635,0.999422667,1
6636,0.999601444,1
6637,0.994436277,1
6638,0.999933583,1
6639,0.999360891,1
6640,0.999830701,1
6641,0.002830399,0
6642,1,1
6643,0.002303838,0
6644,0.002774025,0
6645,0.999985807,1
6646,0.999996438,1
6647,0.999996118,1
6648,0.999998878,1
6649,0.999608773,1
6650,0.013657596,0
6651,0.99893459,1
6652,0.999872729,1
6653,0.999870425,1
6654,0.999597255,1
6655,0.999984769,1
6656,0.999206992,1
6657,0.999995109,1
6658,0.999967343,1
6659,0.999955926,1
6660,0.999967494,1
6661,0.000694502,0
6662,0.010438651,0
6663,0.073574859,0
6664,0.99990068,1
6665,0.999828202,1
6666,0.0001291,0
6667,0.000297828,0
6668,0.004665552,0
6669,0.001209886,0
6670,0.002972128,0
6671,0.002105698,0
6672,7.33E-05,0
6673,0.005855428,0
6674,0.999965392,1
6675,0.999782318,1
6676,0.999627325,1
6677,0.999097964,1
6678,0.996798866,1
6679,0.998323793,1
6680,0.999679454,1
6681,0.999200508,1
6682,0.994886674,1
6683,0.027048383,0
6684,1.52E-08,0
6685,0.007411002,0
6686,0.005117353,0
6687,7.21E-08,0
6688,0.006807713,0
6689,5.41E-05,0
6690,0.001824129,0
6691,0.000151206,0
6692,5.25E-07,0
6693,0.00022832,0
6694,0.020890203,0
6695,0.999905486,1
6696,0.999900342,1
6697,0.999784119,1
6698,0.999993061,1
6699,0.999944379,1
6700,0.999877042,1
6701,0.999992438,1
6702,0.004665336,0
6703,1.74E-05,0
6704,0.999828288,1
6705,0.999722863,1
6706,0.999999889,1
6707,0.999739609,1
6708,0.012915986,0
6709,0.003433532,0
6710,3.54E-08,0
6711,0.99600147,1
6712,0.996563894,1
6713,0.0086619,0
6714,0.020033286,0
6715,0.032190474,0
6716,0.001471295,0
6717,0.999368889,1
6718,0.001858304,0
6719,0.999453895,1
6720,0.998616587,1
6721,0.999551212,1
6722,0.001285734,0
6723,0.000121031,0
6724,0.003612588,0
6725,0.005407001,0
6726,0.012154729,0
6727,0.997806489,1
6728,0.999033913,1
6729,0.999557249,1
6730,0.999331687,1
6731,0.999090096,1
6732,0.999212329,1
6733,0.99907291,1
6734,0.998795448,1
6735,7.68E-08,0
6736,0.999985018,1
6737,0.999993883,1
6738,0.999990827,1
6739,1,1
6740,3.00E-08,0
6741,0.999620179,1
6742,0.999665335,1
6743,0.99942293,1
6744,0.998178408,1
6745,1,1
6746,0.999831665,1
6747,0.99906296,1
6748,0.999808422,1
6749,0.999963254,1
6750,0.999408842,1
6751,0.99909991,1
6752,0.997709583,1
6753,0.999999999,1
6754,0.008025466,0
6755,0.020220776,0
6756,0.000136824,0
6757,0.998470846,1
6758,0.001051479,0
6759,0.002590254,0
6760,9.52E-05,0
6761,0.003665462,0
6762,0.003288642,0
6763,2.52E-08,0
6764,0.001523211,0
6765,0.007781051,0
6766,0.998759848,1
6767,0.999312068,1
6768,0.999878121,1
6769,0.998712813,1
6770,0.999792016,1
6771,0.999388087,1
6772,0.000468805,0
6773,0.999960915,1
6774,4.31E-05,0
6775,0.038549119,0
6776,0.008904709,0
6777,0.089057061,0
6778,0.005413274,0
6779,0.998986493,1
6780,0.998396812,1
6781,0.996576694,1
6782,0.99888158,1
6783,0.999164566,1
6784,0.085515448,0
6785,0.337280686,0
6786,0.174457902,0
6787,0.014204119,0
6788,0.999682905,1
6789,0.999963016,1
6790,1,1
6791,0.014338231,0
6792,0.999883771,1
6793,0.011544616,0
6794,0.033071782,0
6795,0.093584447,0
6796,0.99972829,1
6797,0.000514897,0
6798,0.999945322,1
6799,0.999998508,1
6800,0.999856544,1
6801,0.999814759,1
6802,0.99999189,1
6803,0.999963534,1
6804,0.999916932,1
6805,0.999997309,1
6806,0.999919669,1
6807,8.18E-08,0
6808,6.20E-05,0
6809,0.999982049,1
6810,0.999168154,1
6811,0.999470257,1
6812,0.999981143,1
6813,0.999930293,1
6814,0.999992512,1
6815,4.50E-05,0
6816,0.999984542,1
6817,0.999983268,1
6818,0.999748732,1
6819,0.999999773,1
6820,0.999930423,1
6821,0.996651889,1
6822,0.997592995,1
6823,0.999793636,1
6824,0.999750269,1
6825,0.998793907,1
6826,0.998559711,1
6827,0.029202755,0
6828,0.999947778,1
6829,0.999975984,1
6830,0.999115123,1
6831,5.98E-05,0
6832,0.998840261,1
6833,0.999467034,1
6834,0.999844817,1
6835,0.999960141,1
6836,0.999994509,1
6837,1,1
6838,0.999906912,1
6839,0.99973515,1
6840,0.998501497,1
6841,0.999964933,1
6842,0.999761582,1
6843,0.037899533,0
6844,0.001335531,0
6845,0.004223738,0
6846,0.000144329,0
6847,0.037810723,0
6848,0.004234006,0
6849,0.000144718,0
6850,2.45E-05,0
6851,0.004038644,0
6852,7.39E-05,0
6853,0.002894916,0
6854,0.004345435,0
6855,0.005263828,0
6856,0.009211939,0
6857,0.999804864,1
6858,0.999949794,1
6859,0.99978154,1
6860,0.999449242,1
6861,0.999731903,1
6862,0.999527559,1
6863,0.999426941,1
6864,0.832609395,1
6865,0.024042,0
6866,0.031722226,0
6867,0.003947623,0
6868,0.044008254,0
6869,0.99920953,1
6870,0.999452786,1
6871,0.999991077,1
6872,0.997734046,1
6873,0.002428485,0
6874,0.185527847,0
6875,0.997310117,1
6876,0.999989612,1
6877,0.99998868,1
6878,0.998868902,1
6879,0.001505677,0
6880,0.005081352,0
6881,0.021440154,0
6882,0.99978828,1
6883,0.999855347,1
6884,0.999979263,1
6885,0.001672052,0
6886,0.999600163,1
6887,2.01E-05,0
6888,0.022236365,0
6889,1,1
6890,0.998148316,1
6891,0.99987153,1
6892,0.997273603,1
6893,0.999930927,1
6894,0.999550048,1
6895,5.18E-05,0
6896,1,1
6897,0.005067976,0
6898,5.90E-08,0
6899,8.23E-05,0
6900,0.009368631,0
6901,0.005637369,0
6902,0.999846031,1
6903,0.997741701,1
6904,0.999037316,1
6905,0.997463015,1
6906,0.99987677,1
6907,0.002103178,0
6908,0.038542437,0
6909,0.004816972,0
6910,0.004615786,0
6911,0.999944534,1
6912,0.001993178,0
6913,6.37E-08,0
6914,0.000245757,0
6915,0.024426707,0
6916,0.021627965,0
6917,0.005548426,0
6918,0.004438154,0
6919,0.00042435,0
6920,0.009955109,0
6921,1,1
6922,0.999756811,1
6923,0.016783075,0
6924,0.003237768,0
6925,0.997604884,1
6926,0.999932869,1
6927,0.998113989,1
6928,0.996016751,1
6929,0.996003696,1
6930,0.999275429,1
6931,0.999108355,1
6932,0.999698186,1
6933,0.995257011,1
6934,0.887437015,1
6935,0.880173066,1
6936,0.975689084,1
6937,0.896469869,1
6938,0.999990529,1
6939,0.999989134,1
6940,0.999984964,1
6941,0.99999264,1
6942,0.129157571,0
6943,0.999967819,1
6944,0.999746786,1
6945,0.211711072,0
6946,1,1
6947,0.999940538,1
6948,0.999904011,1
6949,0.999869447,1
6950,0.999989775,1
6951,0.99884062,1
6952,0.999940623,1
6953,0.999293852,1
6954,0.999887312,1
6955,0.999965871,1
6956,0.999986502,1
6957,0.999990797,1
6958,0.99998507,1
6959,0.999784543,1
6960,0.999905473,1
6961,0.027556731,0
6962,0.999827684,1
6963,0.999975491,1
6964,0.999999036,1
6965,0.999994382,1
6966,0.002730365,0
6967,0.000678917,0
6968,2.31E-06,0
6969,4.75E-05,0
6970,0.000111413,0
6971,0.999573963,1
6972,0.999436883,1
6973,0.999963619,1
6974,0.00213138,0
6975,0.008454552,0
6976,0.334877932,0
6977,0.250370202,0
6978,0.999995692,1
6979,0.993208907,1
6980,0.999958007,1
6981,0.999849022,1
6982,0.004308775,0
6983,0.999165518,1
6984,0.9899956,1
6985,0.999999999,1
6986,0.99929316,1
6987,0.998544438,1
6988,0.999926881,1
6989,0.999272543,1
6990,0.99825856,1
6991,0.998893298,1
6992,0.999023193,1
6993,0.000185653,0
6994,0.212363907,0
6995,0.000520418,0
6996,0.01214667,0
6997,0.999821868,1
6998,0.999733667,1
6999,0.999990004,1
7000,0.998729271,1
7001,0.999836957,1
7002,0.010134166,0
7003,0.107033428,0
7004,0.00129995,0
7005,8.03E-08,0
7006,9.76E-05,0
7007,9.76E-05,0
7008,2.59E-05,0
7009,0.999975971,1
7010,0.018955088,0
7011,3.40E-05,0
7012,1,1
7013,0.008371183,0
7014,0.99972127,1
7015,4.58E-05,0
7016,0.999852882,1
7017,0.999907959,1
7018,0.999912877,1
7019,0.999944639,1
7020,0.005958449,0
7021,0.003652994,0
7022,0.004075589,0
7023,0.002385637,0
7024,0.003324971,0
7025,0.001913973,0
7026,0.00092564,0
7027,0.003302373,0
7028,0.006109257,0
7029,0.025139002,0
7030,0.998673942,1
7031,0.999996288,1
7032,0.999901853,1
7033,0.99999078,1
7034,0.999999855,1
7035,0.99915599,1
7036,2.45E-08,0
7037,0.999464657,1
7038,3.43E-05,0
7039,0.999508492,1
7040,5.06E-05,0
7041,1,1
7042,0.999933488,1
7043,0.999947743,1
7044,0.999867502,1
7045,0.999820325,1
7046,0.000939891,0
7047,0.999997796,1
7048,0.999985982,1
7049,0.999992057,1
7050,0.999982694,1
7051,0.000314983,0
7052,0.006929443,0
7053,0.999724163,1
7054,0.999619575,1
7055,0.999193292,1
7056,0.9999557,1
7057,0.000972515,0
7058,0.003245899,0
7059,0.000561313,0
7060,0.015504558,0
7061,7.68E-07,0
7062,3.50E-05,0
7063,0.000352507,0
7064,0.99997936,1
7065,0.999971307,1
7066,0.999990612,1
7067,1,1
7068,0.999974924,1
7069,0.001908635,0
7070,0.002260232,0
7071,0.001722498,0
7072,0.999965409,1
7073,0.996108302,1
7074,0.999988427,1
7075,0.999958323,1
7076,0.999995527,1
7077,0.999890904,1
7078,0.999260346,1
7079,0.999831987,1
7080,0.999898447,1
7081,0.999992055,1
7082,0.999896693,1
7083,0.99994902,1
7084,0.999991738,1
7085,0.999909238,1
7086,0.999995679,1
7087,0.999873904,1
7088,0.999849196,1
7089,0.99999958,1
7090,0.999654245,1
7091,0.998724302,1
7092,0.002008178,0
7093,0.114824595,0
7094,0.004057475,0
7095,0.998073212,1
7096,0.995427153,1
7097,0.000921918,0
7098,0.006641736,0
7099,0.01319487,0
7100,0.002384044,0
7101,0.009657469,0
7102,0.999016443,1
7103,0.997108712,1
7104,0.998777853,1
7105,1.50E-05,0
7106,0.019840911,0
7107,0.026561738,0
7108,0.019385784,0
7109,5.73E-08,0
7110,0.999334493,1
7111,0.991489419,1
7112,0.000711024,0
7113,0.000323847,0
7114,9.95E-05,0
7115,0.000609075,0
7116,0.001570632,0
7117,0.001740542,0
7118,1.27E-07,0
7119,0.000739595,0
7120,0.014499344,0
7121,0.000589902,0
7122,0.999867976,1
7123,0.995614622,1
7124,0.000677093,0
7125,0.999969659,1
7126,0.999907094,1
7127,0.999934516,1
7128,0.999958587,1
7129,0.999949388,1
7130,5.06E-05,0
7131,0.999720107,1
7132,0.999999964,1
7133,0.999224384,1
7134,7.52E-05,0
7135,0.000241345,0
7136,0.000621724,0
7137,0.000219993,0
7138,7.48E-07,0
7139,0.00094264,0
7140,0.000996398,0
7141,0.014918448,0
7142,0.00170083,0
7143,0.999999871,1
7144,0.001310648,0
7145,0.999998353,1
7146,0.996986338,1
7147,0.999933363,1
7148,0.000108777,0
7149,0.999088229,1
7150,0.99885931,1
7151,0.99871056,1
7152,0.999422691,1
7153,0.999396441,1
7154,0.999376268,1
7155,0.999052485,1
7156,0.998021818,1
7157,0.999832787,1
7158,0.999962556,1
7159,0.99995752,1
7160,0.999885864,1
7161,0.999856765,1
7162,1.50E-08,0
7163,0.995627403,1
7164,0.999776559,1
7165,0.99999996,1
7166,0.998254972,1
7167,0.999943887,1
7168,0.001211929,0
7169,8.87E-08,0
7170,0.999910108,1
7171,0.01110326,0
7172,0.141646914,0
7173,0.993567346,1
7174,0.999700873,1
7175,0.002470605,0
7176,0.999951583,1
7177,0.999985183,1
7178,0.999710629,1
7179,4.50E-08,0
7180,0.004533013,0
7181,0.999395936,1
7182,0.992237195,1
7183,0.994244834,1
7184,0.007389819,0
7185,0.003545112,0
7186,0.99993688,1
7187,0.999810146,1
7188,0.999321276,1
7189,0.000112183,0
7190,0.016319172,0
7191,0.18821774,0
7192,0.999765857,1
7193,0.999991695,1
7194,0.999769031,1
7195,1,1
7196,0.999749327,1
7197,0.999013057,1
7198,0.999944042,1
7199,0.999039622,1
7200,0.999852866,1
7201,0.999705007,1
7202,0.996855908,1
7203,0.999480959,1
7204,0.996884873,1
7205,0.996855994,1
7206,0.008834117,0
7207,0.9997326,1
7208,0.99995655,1
7209,0.999978053,1
7210,0.99999699,1
7211,0.999548315,1
7212,0.001993006,0
7213,0.001984413,0
7214,0.999997422,1
7215,1.97E-05,0
7216,0.004512297,0
7217,0.9999563,1
7218,0.99980859,1
7219,0.99998997,1
7220,0.999762902,1
7221,0.000230446,0
7222,0.026787599,0
7223,0.999047504,1
7224,0.999993919,1
7225,0.999968563,1
7226,1,1
7227,0.999934194,1
7228,0.99999904,1
7229,6.62E-07,0
7230,1.04E-05,0
7231,0.026609571,0
7232,0.004862367,0
7233,0.999790388,1
7234,0.99998118,1
7235,0.999948524,1
7236,0.999953643,1
7237,1,1
7238,0.999998611,1
7239,0.000913095,0
7240,0.03236733,0
7241,0.995261595,1
7242,0.996069058,1
7243,0.999792806,1
7244,0.997991157,1
7245,1,1
7246,0.999831458,1
7247,3.68E-05,0
7248,0.000403141,0
7249,0.009980328,0
7250,0.000726258,0
7251,0.000742753,0
7252,0.999092526,1
7253,0.999997187,1
7254,6.92E-05,0
7255,0.256126401,0
7256,0.999999971,1
7257,0.999031534,1
7258,0.999995329,1
7259,0.999995207,1
7260,0.999951114,1
7261,0.999937989,1
7262,0.999854585,1
7263,0.999613016,1
7264,0.99998034,1
7265,0.999519836,1
7266,0.995500879,1
7267,0.999702413,1
7268,0.996932572,1
7269,0.999495508,1
7270,0.996833899,1
7271,0.999519979,1
7272,0.994518031,1
7273,0.999503462,1
7274,0.998257171,1
7275,0.999375998,1
7276,0.999156407,1
7277,0.999748737,1
7278,0.144006821,0
7279,0.99584145,1
7280,0.998145399,1
7281,0.995606604,1
7282,0.999567417,1
7283,0.996329824,1
7284,0.995768668,1
7285,0.995906949,1
7286,0.998766192,1
7287,0.996376647,1
7288,0.0006088,0
7289,0.999992122,1
7290,0.999890656,1
7291,0.99996308,1
7292,0.999781199,1
7293,0.999997423,1
7294,0.999748167,1
7295,0.999819548,1
7296,0.999999884,1
7297,0.000818974,0
7298,0.002098659,0
7299,0.999653702,1
7300,0.99203809,1
7301,0.99956508,1
7302,0.999759357,1
7303,0.999850756,1
7304,0.99979033,1
7305,8.87E-05,0
7306,0.999756917,1
7307,7.86E-06,0
7308,0.999997819,1
7309,0.999789278,1
7310,0.999989549,1
7311,0.999999931,1
7312,0.999995847,1
7313,0.999977927,1
7314,5.91E-05,0
7315,0.999792297,1
7316,0.999893373,1
7317,0.999662849,1
7318,0.999691922,1
7319,0.999598535,1
7320,0.999824624,1
7321,0.999768277,1
7322,0.249037041,0
7323,0.00017611,0
7324,2.61E-10,0
7325,5.60E-05,0
7326,0.999975771,1
7327,1,1
7328,1,1
7329,0.184780826,0
7330,4.14E-05,0
7331,0.003906396,0
7332,1.87E-05,0
7333,0.002046086,0
7334,5.55E-05,0
7335,0.018003732,0
7336,0.999959529,1
7337,0.999664791,1
7338,0.999821011,1
7339,0.000692392,0
7340,0.999995438,1
7341,0.997829129,1
7342,5.75E-07,0
7343,0.999357137,1
7344,0.999954359,1
7345,0.024190383,0
7346,0.053782312,0
7347,0.001202495,0
7348,0.999983012,1
7349,0.996190718,1
7350,0.991436997,1
7351,0.999963774,1
7352,0.999668158,1
7353,0.999894657,1
7354,0.999896303,1
7355,0.668536516,1
7356,0.999999999,1
7357,0.45534612,0
7358,0.999659551,1
7359,0.000378359,0
7360,0.001313764,0
7361,0.99885342,1
7362,0.998853321,1
7363,0.997212296,1
7364,0.999355411,1
7365,0.999498026,1
7366,0.999101343,1
7367,0.996193577,1
7368,0.998999709,1
7369,0.999415699,1
7370,0.998853122,1
7371,0.999686863,1
7372,1,1
7373,0.00858295,0
7374,6.74E-08,0
7375,0.000837519,0
7376,1.95E-05,0
7377,0.007146027,0
7378,0.998985587,1
7379,0.99962259,1
7380,0.999733063,1
7381,8.07E-05,0
7382,0.003682105,0
7383,0.002706639,0
7384,0.99975859,1
7385,0.997094322,1
7386,0.999185842,1
7387,0.0402328,0
7388,0.999999727,1
7389,0.998729075,1
7390,0.999845649,1
7391,0.999872269,1
7392,0.999465203,1
7393,0.999945158,1
7394,0.01088083,0
7395,0.009764099,0
7396,0.999986567,1
7397,0.999911603,1
7398,0.998784701,1
7399,0.999712015,1
7400,0.999363214,1
7401,0.179513448,0
7402,3.32E-05,0
7403,0.000421972,0
7404,0.00824259,0
7405,0.999901777,1
7406,0.999839226,1
7407,0.996619759,1
7408,0.99996921,1
7409,0.010246293,0
7410,0.01927932,0
7411,0.011852587,0
7412,0.999999967,1
7413,0.999883678,1
7414,0.999737945,1
7415,0.028494662,0
7416,0.998412139,1
7417,0.990216248,1
7418,0.998391824,1
7419,0.999840069,1
7420,0.999863236,1
7421,0.99981924,1
7422,0.999996132,1
7423,0.999852406,1
7424,0.999851325,1
7425,0.018295884,0
7426,0.99431322,1
7427,0.998285546,1
7428,0.999986935,1
7429,0.993839758,1
7430,0.976928268,1
7431,0.99760079,1
7432,0.999997908,1
7433,0.98578184,1
7434,0.99855079,1
7435,0.988301064,1
7436,0.999431615,1
7437,0.989957171,1
7438,0.999917778,1
7439,0.983834424,1
7440,0.999693705,1
7441,0.998345111,1
7442,0.998810906,1
7443,0.999234257,1
7444,0.998558227,1
7445,3.18E-08,0
7446,0.999420027,1
7447,0.005193597,0
7448,0.927285785,1
7449,8.87E-05,0
7450,0.001971609,0
7451,4.69E-05,0
7452,0.993895639,1
7453,0.999121074,1
7454,0.999587365,1
7455,0.999926034,1
7456,0.997317113,1
7457,0.999989286,1
7458,0.999684382,1
7459,0.999993918,1
7460,0.998427882,1
7461,0.999519639,1
7462,0.000360362,0
7463,1,1
7464,0.998912563,1
7465,0.99982865,1
7466,0.000588221,0
7467,0.001097788,0
7468,0.999997269,1
7469,8.12E-05,0
7470,0.003742219,0
7471,0.006806216,0
7472,1.23E-05,0
7473,0.027266619,0
7474,0.000935703,0
7475,0.000295596,0
7476,0.998540787,1
7477,0.998488677,1
7478,1.28E-05,0
7479,2.20E-05,0
7480,6.67E-06,0
7481,0.000373409,0
7482,0.000871083,0
7483,0.00058932,0
7484,0.001177177,0
7485,0.003511745,0
7486,0.999912456,1
7487,0.999632504,1
7488,0.999943362,1
7489,0.982485997,1
7490,0.999982092,1
7491,0.002298581,0
7492,0.998448726,1
7493,0.001423286,0
7494,0.000739009,0
7495,0.999921816,1
7496,0.999989636,1
7497,0.000638497,0
7498,0.99954865,1
7499,0.999635286,1
7500,0.99981888,1
7501,0.999499705,1
7502,0.998571257,1
7503,0.999031478,1
7504,0.997986589,1
7505,4.99E-06,0
7506,7.94E-08,0
7507,0.999995709,1
7508,0.999986464,1
7509,0.999997092,1
7510,0.999999515,1
7511,0.999583504,1
7512,0.999987407,1
7513,0.999996558,1
7514,0.999985409,1
7515,0.999990825,1
7516,0.99999996,1
7517,0.999928856,1
7518,0.999791432,1
7519,0.999822602,1
7520,0.999830083,1
7521,0.999802732,1
7522,0.999831941,1
7523,0.999674499,1
7524,0.014403639,0
7525,0.002659885,0
7526,0.000956028,0
7527,0.003313277,0
7528,0.00029113,0
7529,0.000585437,0
7530,0.010342976,0
7531,0.999804599,1
7532,0.999701095,1
7533,0.999772006,1
7534,0.99973394,1
7535,0.999753665,1
7536,0.99988189,1
7537,0.999932619,1
7538,0.009342663,0
7539,0.003586675,0
7540,0.002253319,0
7541,0.027866217,0
7542,0.999798958,1
7543,0.999988433,1
7544,0.99996479,1
7545,0.999987742,1
7546,0.002550447,0
7547,0.000909652,0
7548,0.005411946,0
7549,0.000255285,0
7550,1,1
7551,1,1
7552,0.011453602,0
7553,0.99989622,1
7554,0.999437666,1
7555,0.000164693,0
7556,0.99995855,1
7557,0.000218917,0
7558,0.001673337,0
7559,0.000749971,0
7560,0.01062703,0
7561,4.08E-08,0
7562,7.62E-05,0
7563,0.000477555,0
7564,7.29E-08,0
7565,0.998349446,1
7566,0.002058681,0
7567,0.008686049,0
7568,0.997458511,1
7569,1.96E-06,0
7570,0.995162928,1
7571,0.999457757,1
7572,0.997122124,1
7573,0.998991133,1
7574,0.998645863,1
7575,0.000892696,0
7576,0.000101043,0
7577,0.999388635,1
7578,0.999940391,1
7579,1,1
